venta_id,cliente_id,producto_id,cantidad,fecha
3553,848,150,3,2022-02-01
3554,748,161,1,2022-05-16
3555,872,160,4,2022-09-05
3556,439,192,2,2022-12-25
3557,402,85,1,2022-12-07
3558,546,167,3,2022-05-26
3559,345,128,1,2022-11-30
3560,893,72,1,2022-05-23
3561,45,42,4,2022-08-22
3562,646,9,2,2022-02-13
3563,21,25,2,2022-02-01
3564,634,2,1,2022-08-19
3565,70,19,1,2022-01-28
3566,864,20,4,2022-06-09
3567,873,70,1,2022-11-29
3568,48,17,4,2022-07-26
3569,491,124,2,2022-01-18
3570,551,89,2,2022-04-13
3571,287,196,4,2022-03-11
3572,10,94,1,2022-04-29
3573,542,84,2,2022-05-19
3574,756,131,3,2022-06-09
3575,274,87,4,2022-08-20
3576,956,51,2,2022-05-28
3577,600,82,2,2022-12-19
3578,756,154,2,2022-08-31
3579,381,184,3,2022-02-04
3580,329,192,3,2022-11-21
3581,479,8,3,2022-12-21
3582,15,165,1,2022-08-27
3583,516,121,4,2022-11-30
3584,191,155,1,2022-05-29
3585,168,173,3,2022-04-21
3586,521,4,4,2022-01-17
3587,621,86,1,2022-08-14
3588,137,128,1,2022-05-20
3589,154,110,1,2022-05-24
3590,388,99,3,2022-09-17
3591,209,37,2,2022-08-05
3592,272,71,4,2022-06-11
3593,143,33,3,2022-04-02
3594,611,31,4,2022-06-23
3595,889,183,3,2022-11-27
3596,820,125,1,2022-07-24
3597,69,12,1,2022-06-02
3598,247,11,2,2022-04-13
3599,261,88,2,2022-07-21
3600,788,72,4,2022-10-07
3601,79,32,2,2022-03-06
3602,658,57,2,2022-04-27
3603,623,166,4,2022-06-02
3604,770,188,3,2022-06-05
3605,605,86,2,2022-06-13
3606,525,19,3,2022-03-23
3607,772,116,1,2022-01-06
3608,938,184,2,2022-11-18
3609,621,14,1,2022-03-08
3610,330,33,1,2022-08-26
3611,189,10,3,2022-03-13
3612,95,80,4,2022-04-05
3613,617,192,2,2022-10-31
3614,8,64,3,2022-11-22
3615,67,190,4,2022-03-19
3616,496,68,1,2022-03-08
3617,191,92,2,2022-06-25
3618,366,125,1,2022-11-17
3619,768,171,1,2022-06-21
3620,521,80,2,2022-09-12
3621,990,59,4,2022-03-04
3622,117,180,4,2022-10-29
3623,267,97,2,2022-09-03
3624,611,19,2,2022-07-11
3625,485,149,3,2022-11-25
3626,509,22,3,2022-03-12
3627,298,9,1,2022-08-17
3628,909,9,2,2022-03-04
3629,164,27,4,2022-10-24
3630,376,17,1,2022-09-02
3631,653,172,1,2022-01-07
3632,268,45,1,2022-09-17
3633,549,8,1,2022-03-30
3634,74,146,4,2022-06-26
3635,508,125,1,2022-07-23
3636,73,123,2,2022-05-14
3637,308,33,3,2022-03-23
3638,199,1,4,2022-01-21
3639,130,6,2,2022-05-08
3640,758,41,2,2022-07-14
3641,824,183,2,2022-07-13
3642,572,5,3,2022-07-03
3643,791,187,3,2022-09-04
3644,615,80,3,2022-12-27
3645,808,18,2,2022-12-26
3646,832,177,3,2022-11-20
3647,487,82,1,2022-06-09
3648,853,65,3,2022-07-13
3649,151,83,4,2022-04-20
3650,669,182,2,2022-03-07
3651,206,189,2,2022-09-11
3652,986,136,1,2022-10-10
3653,179,131,3,2022-03-01
3654,197,25,3,2022-04-28
3655,735,69,4,2022-02-13
3656,89,183,1,2022-07-29
3657,799,168,4,2022-02-05
3658,434,82,4,2022-01-19
3659,788,178,2,2022-04-01
3660,748,117,2,2022-10-28
3661,183,95,3,2022-07-31
3662,209,33,3,2022-08-10
3663,493,111,4,2022-08-05
3664,130,146,3,2022-08-11
3665,665,125,4,2022-04-08
3666,13,185,3,2022-01-19
3667,634,16,3,2022-10-24
3668,871,80,2,2022-01-26
3669,732,38,2,2022-01-28
3670,106,169,2,2022-03-05
3671,375,135,2,2022-11-20
3672,582,78,1,2022-08-11
3673,707,181,2,2022-03-21
3674,698,63,1,2022-02-20
3675,99,112,2,2022-04-12
3676,594,89,3,2022-06-25
3677,587,160,4,2022-01-10
3678,886,38,3,2022-08-25
3679,852,150,3,2022-04-10
3680,192,144,1,2022-08-16
3681,325,52,2,2022-03-05
3682,979,29,4,2022-01-19
3683,726,144,4,2022-11-28
3684,827,76,2,2022-11-14
3685,956,145,1,2022-05-21
3686,467,64,1,2022-01-25
3687,894,91,1,2022-08-16
3688,367,89,4,2022-03-30
3689,318,13,1,2022-04-02
3690,144,72,1,2022-02-11
3691,384,184,4,2022-10-22
3692,216,5,4,2022-03-22
3693,361,12,3,2022-04-17
3694,324,169,4,2022-04-21
3695,15,3,2,2022-10-04
3696,217,33,4,2022-08-02
3697,492,121,4,2022-08-19
3698,951,50,1,2022-11-02
3699,547,184,3,2022-05-01
3700,183,137,1,2022-05-14
3701,270,178,3,2022-11-02
3702,945,29,1,2022-07-27
3703,467,39,2,2022-09-14
3704,870,91,1,2022-07-04
3705,612,100,1,2022-10-13
3706,519,173,2,2022-12-29
3707,542,17,2,2022-06-29
3708,467,56,4,2022-02-17
3709,305,46,1,2022-03-28
3710,985,67,2,2022-01-19
3711,144,197,2,2022-02-15
3712,111,142,4,2022-02-25
3713,232,67,3,2022-08-17
3714,691,23,2,2022-05-25
3715,584,94,2,2022-04-02
3716,722,189,1,2022-03-23
3717,732,151,4,2022-08-13
3718,592,155,1,2022-03-20
3719,500,54,3,2022-05-30
3720,595,138,4,2022-12-27
3721,554,77,1,2022-10-10
3722,273,16,2,2022-11-07
3723,703,41,2,2022-06-09
3724,173,98,4,2022-11-12
3725,973,183,2,2022-12-31
3726,7,128,1,2022-06-05
3727,155,61,4,2022-06-05
3728,522,86,2,2022-07-21
3729,546,118,2,2022-12-07
3730,548,100,3,2022-12-08
3731,921,49,3,2022-04-27
3732,518,180,4,2022-06-03
3733,920,2,3,2022-12-30
3734,914,120,1,2022-11-27
3735,215,178,2,2022-04-29
3736,134,123,2,2022-07-18
3737,285,86,2,2022-09-20
3738,126,171,4,2022-07-03
3739,921,77,4,2022-05-28
3740,439,136,3,2022-06-15
3741,849,59,2,2022-03-16
3742,686,193,2,2022-08-24
3743,152,12,2,2022-11-10
3744,331,4,2,2022-09-29
3745,538,117,2,2022-06-28
3746,383,95,1,2022-10-10
3747,115,125,2,2022-02-20
3748,894,41,1,2022-03-16
3749,482,123,2,2022-05-24
3750,284,7,4,2022-12-09
3751,899,69,4,2022-07-07
3752,75,69,1,2022-05-03
3753,166,81,2,2022-11-28
3754,189,30,4,2022-09-08
3755,78,73,4,2022-10-23
3756,947,6,2,2022-11-19
3757,602,89,2,2022-05-10
3758,688,147,4,2022-09-09
3759,21,66,2,2022-12-24
3760,566,10,3,2022-06-29
3761,184,144,2,2022-12-15
3762,871,37,4,2022-04-20
3763,222,77,4,2022-12-04
3764,827,77,1,2022-03-19
3765,328,32,3,2022-01-02
3766,179,47,4,2022-11-17
3767,788,110,3,2022-10-03
3768,112,200,2,2022-10-17
3769,736,171,4,2022-10-24
3770,726,120,1,2022-06-18
3771,59,164,4,2022-08-28
3772,327,154,1,2022-01-23
3773,905,10,3,2022-10-21
3774,621,159,1,2022-06-21
3775,897,97,2,2022-11-19
3776,669,157,2,2022-11-14
3777,191,5,2,2022-10-13
3778,200,77,4,2022-12-09
3779,312,1,2,2022-07-12
3780,708,131,2,2022-06-18
3781,35,67,4,2022-04-28
3782,379,199,3,2022-01-06
3783,387,163,2,2022-11-27
3784,758,15,2,2022-05-12
3785,237,195,4,2022-04-03
3786,616,93,3,2022-09-08
3787,519,30,3,2022-01-10
3788,283,103,3,2022-02-20
3789,1,82,4,2022-12-15
3790,731,75,1,2022-10-21
3791,464,171,1,2022-05-09
3792,230,60,2,2022-09-06
3793,967,40,2,2022-04-12
3794,172,193,2,2022-12-03
3795,87,157,1,2022-03-24
3796,553,74,4,2022-07-10
3797,123,121,2,2022-05-23
3798,843,147,4,2022-08-25
3799,298,3,2,2022-10-14
3800,885,36,4,2022-10-04
3801,929,43,4,2022-10-18
3802,690,143,1,2022-06-18
3803,575,169,4,2022-05-24
3804,484,115,3,2022-07-03
3805,165,109,1,2022-02-14
3806,699,90,2,2022-08-31
3807,383,164,1,2022-11-11
3808,209,84,3,2022-09-25
3809,739,77,3,2022-09-10
3810,432,161,4,2022-10-16
3811,389,5,3,2022-07-31
3812,560,78,3,2022-06-26
3813,224,91,3,2022-01-21
3814,3,87,3,2022-11-12
3815,372,14,2,2022-02-21
3816,687,104,2,2022-08-21
3817,446,196,1,2022-05-03
3818,611,83,4,2022-12-28
3819,116,175,2,2022-04-10
3820,270,54,3,2022-08-02
3821,447,132,4,2022-11-23
3822,368,95,2,2022-05-15
3823,253,9,1,2022-11-14
3824,317,53,3,2022-08-06
3825,415,77,4,2022-03-29
3826,95,60,2,2022-10-07
3827,785,46,4,2022-02-09
3828,892,54,2,2022-08-28
3829,24,74,1,2022-11-28
3830,628,112,3,2022-05-16
3831,663,95,1,2022-07-01
3832,850,165,3,2022-09-22
3833,50,23,3,2022-09-16
3834,502,27,4,2022-07-01
3835,718,70,2,2022-01-21
3836,498,194,1,2022-12-17
3837,335,109,1,2022-07-15
3838,79,189,1,2022-07-31
3839,582,77,4,2022-01-16
3840,27,179,4,2022-07-21
3841,271,50,4,2022-12-29
3842,562,124,3,2022-08-06
3843,804,19,1,2022-04-03
3844,247,1,3,2022-05-13
3845,776,40,1,2022-05-19
3846,591,160,1,2022-06-06
3847,387,22,2,2022-12-01
3848,702,112,1,2022-03-11
3849,559,194,4,2022-10-31
3850,973,40,4,2022-01-15
3851,361,38,4,2022-08-23
3852,866,48,2,2022-07-31
3853,984,183,2,2022-10-17
3854,488,75,3,2022-03-01
3855,352,183,1,2022-09-09
3856,701,179,1,2022-01-02
3857,928,107,4,2022-08-24
3858,256,188,4,2022-12-02
3859,222,8,4,2022-01-19
3860,884,86,4,2022-02-18
3861,753,68,4,2022-03-19
3862,781,75,4,2022-01-28
3863,1,200,1,2022-02-17
3864,546,137,2,2022-04-06
3865,446,90,4,2022-06-14
3866,79,130,1,2022-12-31
3867,236,80,4,2022-06-25
3868,334,95,3,2022-03-14
3869,889,70,3,2022-12-22
3870,349,90,1,2022-01-29
3871,98,59,2,2022-06-06
3872,82,147,3,2022-11-10
3873,502,28,3,2022-10-31
3874,967,72,2,2022-10-06
3875,477,14,3,2022-10-10
3876,927,24,4,2022-01-07
3877,704,112,2,2022-11-01
3878,765,44,3,2022-07-01
3879,921,56,2,2022-04-19
3880,550,120,4,2022-11-20
3881,14,179,3,2022-07-25
3882,392,32,1,2022-08-22
3883,347,178,3,2022-07-06
3884,310,169,3,2022-11-25
3885,386,194,4,2022-12-23
3886,209,25,1,2022-01-08
3887,357,116,1,2022-02-22
3888,974,189,1,2022-07-18
3889,601,66,4,2022-05-17
3890,568,42,4,2022-09-16
3891,94,193,4,2022-11-30
3892,93,164,4,2022-06-21
3893,340,76,4,2022-03-27
3894,597,137,1,2022-02-15
3895,445,164,2,2022-12-12
3896,757,38,4,2022-07-05
3897,22,161,2,2022-06-05
3898,291,170,3,2022-01-09
3899,485,61,3,2022-04-25
3900,784,174,4,2022-06-03
3901,306,89,3,2022-05-10
3902,634,189,2,2022-11-27
3903,128,18,3,2022-03-22
3904,625,70,3,2022-10-17
3905,939,82,2,2022-05-27
3906,273,116,3,2022-10-22
3907,848,80,4,2022-09-26
3908,442,15,2,2022-05-13
3909,503,176,2,2022-02-19
3910,130,200,1,2022-01-23
3911,132,13,1,2022-03-29
3912,597,119,2,2022-04-22
3913,935,43,2,2022-04-21
3914,482,188,1,2022-03-13
3915,862,57,4,2022-06-03
3916,390,199,3,2022-02-26
3917,593,17,3,2022-09-14
3918,999,178,3,2022-06-05
3919,985,32,2,2022-04-23
3920,325,150,4,2022-11-14
3921,69,55,1,2022-02-16
3922,660,185,4,2022-08-26
3923,448,13,4,2022-11-30
3924,528,47,3,2022-04-16
3925,819,87,1,2022-07-06
3926,617,62,4,2022-06-08
3927,165,182,1,2022-07-17
3928,488,29,2,2022-06-26
3929,713,22,3,2022-09-18
3930,709,65,1,2022-10-14
3931,426,29,2,2022-10-20
3932,697,48,2,2022-12-01
3933,834,5,2,2022-05-23
3934,265,163,4,2022-11-04
3935,875,101,4,2022-07-16
3936,612,71,3,2022-08-13
3937,342,174,3,2022-02-12
3938,832,163,2,2022-05-31
3939,726,173,3,2022-10-23
3940,278,141,4,2022-03-04
3941,674,138,3,2022-05-10
3942,439,66,1,2022-09-12
3943,157,198,4,2022-12-09
3944,422,72,2,2022-08-02
3945,251,25,2,2022-03-14
3946,878,172,3,2022-04-14
3947,609,60,4,2022-06-07
3948,530,175,2,2022-09-29
3949,327,40,2,2022-11-11
3950,961,7,4,2022-08-26
3951,895,174,4,2022-10-30
3952,97,151,2,2022-06-07
3953,513,46,3,2022-04-19
3954,216,86,3,2022-01-09
3955,132,141,3,2022-11-17
3956,260,21,1,2022-02-28
3957,125,1,4,2022-12-24
3958,82,123,2,2022-07-11
3959,283,147,1,2022-05-16
3960,683,125,3,2022-09-08
3961,59,188,1,2022-05-26
3962,544,33,2,2022-12-13
3963,161,4,2,2022-12-18
3964,284,3,4,2022-02-27
3965,106,91,3,2022-06-26
3966,105,52,3,2022-10-15
3967,439,28,1,2022-09-02
3968,228,70,3,2022-02-17
3969,700,198,1,2022-10-28
3970,582,183,2,2022-12-22
3971,318,57,2,2022-04-10
3972,464,108,2,2022-08-01
3973,802,144,2,2022-10-29
3974,599,24,2,2022-06-14
3975,882,197,1,2022-05-06
3976,874,169,2,2022-10-29
3977,472,77,1,2022-05-01
3978,56,175,2,2022-03-29
3979,625,76,1,2022-08-05
3980,13,69,1,2022-03-02
3981,440,101,1,2022-10-29
3982,18,159,3,2022-06-28
3983,694,92,1,2022-07-09
3984,973,92,1,2022-06-12
3985,113,30,2,2022-03-22
3986,229,18,1,2022-06-19
3987,171,44,1,2022-10-28
3988,295,155,4,2022-07-15
3989,189,99,3,2022-07-22
3990,426,154,4,2022-02-16
3991,977,121,2,2022-06-07
3992,79,115,3,2022-07-13
3993,658,60,3,2022-10-06
3994,919,146,4,2022-11-13
3995,182,56,3,2022-09-26
3996,499,31,4,2022-07-18
3997,798,101,1,2022-08-12
3998,762,59,4,2022-09-20
3999,866,124,3,2022-06-15
4000,826,130,3,2022-06-29
4001,708,97,2,2022-07-11
4002,835,167,2,2022-08-04
4003,71,189,2,2022-10-11
4004,248,107,2,2022-12-18
4005,146,191,3,2022-04-17
4006,618,18,2,2022-04-08
4007,775,145,4,2022-08-18
4008,296,167,1,2022-09-14
4009,582,71,3,2022-02-12
4010,470,106,2,2022-08-30
4011,506,54,3,2022-02-11
4012,193,94,2,2022-04-05
4013,68,76,3,2022-09-11
4014,494,35,2,2022-07-07
4015,817,11,1,2022-11-03
4016,52,61,2,2022-06-16
4017,882,44,4,2022-09-28
4018,363,121,3,2022-05-05
4019,797,68,3,2022-06-10
4020,917,25,4,2022-03-28
4021,474,176,4,2022-11-05
4022,846,160,1,2022-08-14
4023,521,84,3,2022-05-25
4024,763,114,1,2022-12-11
4025,431,132,3,2022-09-05
4026,844,166,3,2022-12-28
4027,298,191,1,2022-01-06
4028,435,175,3,2022-01-31
4029,696,1,3,2022-07-16
4030,691,131,1,2022-08-20
4031,198,86,2,2022-10-23
4032,128,62,1,2022-11-21
4033,532,64,3,2022-05-15
4034,984,145,4,2022-01-13
4035,411,126,2,2022-01-04
4036,934,105,4,2022-06-27
4037,840,62,2,2022-08-22
4038,65,35,4,2022-09-16
4039,694,13,2,2022-05-20
4040,241,163,1,2022-03-06
4041,369,43,2,2022-10-10
4042,536,130,2,2022-12-29
4043,384,184,2,2022-11-02
4044,431,111,3,2022-07-24
4045,967,128,4,2022-01-17
4046,83,51,1,2022-07-19
4047,982,182,4,2022-02-01
4048,831,144,4,2022-07-31
4049,697,146,1,2022-09-30
4050,951,135,3,2022-10-17
4051,828,45,2,2022-10-18
4052,611,164,3,2022-08-22
4053,574,169,3,2022-07-01
4054,286,42,2,2022-05-26
4055,989,135,4,2022-02-19
4056,534,15,2,2022-04-13
4057,459,60,1,2022-02-02
4058,212,40,2,2022-03-30
4059,126,165,4,2022-12-07
4060,413,194,3,2022-11-11
4061,499,112,3,2022-08-29
4062,425,183,2,2022-09-23
4063,554,77,1,2022-08-11
4064,610,105,4,2022-08-24
4065,961,107,3,2022-06-02
4066,543,122,2,2022-02-26
4067,158,80,1,2022-11-18
4068,112,125,1,2022-04-22
4069,402,184,3,2022-01-15
4070,759,172,3,2022-09-26
4071,122,185,4,2022-04-24
4072,273,134,1,2022-09-09
4073,294,32,4,2022-05-22
4074,398,108,1,2022-04-24
4075,471,114,1,2022-10-17
4076,985,146,2,2022-12-23
4077,207,68,3,2022-01-25
4078,110,127,1,2022-11-06
4079,440,135,4,2022-09-12
4080,278,114,3,2022-09-25
4081,963,8,4,2022-05-06
4082,568,64,3,2022-09-07
4083,887,135,3,2022-10-14
4084,915,41,1,2022-11-30
4085,569,40,2,2022-02-22
4086,940,3,1,2022-02-12
4087,482,145,3,2022-06-15
4088,803,194,1,2022-02-11
4089,114,110,1,2022-06-25
4090,893,114,3,2022-03-08
4091,897,112,3,2022-03-07
4092,820,180,1,2022-03-24
4093,853,150,1,2022-12-16
4094,477,4,1,2022-04-15
4095,710,134,4,2022-10-14
4096,933,166,1,2022-07-05
4097,321,26,4,2022-10-11
4098,179,139,2,2022-01-04
4099,897,17,4,2022-05-18
4100,219,92,1,2022-06-28
4101,789,31,2,2022-08-25
4102,949,163,4,2022-01-18
4103,528,144,4,2022-10-30
4104,492,107,3,2022-01-09
4105,891,146,2,2022-01-29
4106,61,111,3,2022-05-24
4107,54,101,2,2022-12-14
4108,680,112,4,2022-05-29
4109,538,62,3,2022-03-05
4110,848,112,1,2022-07-06
4111,988,155,4,2022-08-15
4112,65,163,2,2022-04-28
4113,612,116,2,2022-12-22
4114,586,173,3,2022-09-11
4115,704,35,3,2022-01-31
4116,171,28,2,2022-06-10
4117,273,103,4,2022-08-03
4118,889,125,3,2022-06-18
4119,699,102,1,2022-03-22
4120,535,137,2,2022-02-15
4121,391,143,1,2022-02-18
4122,940,21,2,2022-10-25
4123,693,52,1,2022-10-10
4124,327,163,4,2022-03-29
4125,108,97,2,2022-05-01
4126,847,51,4,2022-01-03
4127,162,83,3,2022-11-12
4128,814,55,2,2022-08-15
4129,452,77,4,2022-03-20
4130,206,127,1,2022-05-25
4131,590,172,4,2022-08-30
4132,16,193,2,2022-02-01
4133,327,93,4,2022-09-20
4134,608,88,1,2022-07-30
4135,659,80,1,2022-03-12
4136,2,153,1,2022-07-16
4137,10,92,3,2022-02-27
4138,434,47,2,2022-04-22
4139,125,184,1,2022-02-17
4140,81,38,3,2022-07-04
4141,485,139,1,2022-11-23
4142,652,195,4,2022-06-14
4143,838,15,2,2022-08-03
4144,150,1,4,2022-11-27
4145,800,135,3,2022-11-26
4146,873,1,4,2022-05-01
4147,340,49,4,2022-08-01
4148,129,96,1,2022-11-07
4149,438,157,4,2022-02-10
4150,751,26,1,2022-12-19
4151,501,87,1,2022-10-16
4152,58,173,2,2022-06-17
4153,198,93,3,2022-02-03
4154,211,102,3,2022-11-14
4155,914,71,3,2022-10-02
4156,902,140,1,2022-07-16
4157,45,95,3,2022-07-10
4158,97,160,1,2022-08-09
4159,279,118,2,2022-01-10
4160,535,148,3,2022-04-30
4161,410,119,1,2022-05-03
4162,461,51,3,2022-09-04
4163,391,81,3,2022-12-26
4164,847,36,2,2022-08-09
4165,44,67,4,2022-09-18
4166,27,129,3,2022-02-27
4167,794,114,2,2022-11-11
4168,97,155,3,2022-05-08
4169,975,111,3,2022-07-06
4170,548,168,3,2022-07-24
4171,621,142,3,2022-03-27
4172,567,100,4,2022-04-14
4173,704,197,4,2022-05-23
4174,219,109,3,2022-07-24
4175,185,120,3,2022-05-09
4176,69,79,2,2022-09-03
4177,829,134,2,2022-02-07
4178,130,161,1,2022-12-29
4179,567,183,4,2022-04-19
4180,890,19,3,2022-11-05
4181,609,127,4,2022-02-21
4182,848,29,2,2022-01-01
4183,599,189,4,2022-01-11
4184,806,198,4,2022-11-10
4185,631,24,3,2022-08-23
4186,720,151,3,2022-05-08
4187,334,10,2,2022-08-02
4188,925,182,3,2022-08-31
4189,154,105,2,2022-02-13
4190,547,169,2,2022-01-06
4191,79,177,1,2022-06-05
4192,579,145,1,2022-01-08
4193,855,184,1,2022-01-05
4194,413,173,4,2022-12-28
4195,546,158,1,2022-07-01
4196,609,172,3,2022-04-22
4197,169,55,3,2022-09-30
4198,681,147,1,2022-09-22
4199,663,157,4,2022-07-31
4200,583,2,2,2022-03-19
4201,515,164,4,2022-09-27
4202,314,147,4,2022-06-03
4203,32,135,2,2022-08-09
4204,287,154,2,2022-12-13
4205,594,111,2,2022-01-25
4206,43,38,3,2022-12-20
4207,903,131,2,2022-07-27
4208,617,102,2,2022-01-03
4209,1,194,4,2022-08-03
4210,573,95,4,2022-04-22
4211,270,92,1,2022-07-11
4212,180,71,4,2022-02-16
4213,736,171,2,2022-08-09
4214,518,190,3,2022-07-06
4215,103,199,4,2022-02-19
4216,10,24,4,2022-07-16
4217,583,167,2,2022-08-04
4218,90,68,4,2022-08-09
4219,226,128,4,2022-03-31
4220,670,93,2,2022-08-20
4221,740,44,4,2022-11-19
4222,917,133,3,2022-09-15
4223,126,55,1,2022-06-02
4224,956,158,4,2022-09-13
4225,209,29,3,2022-09-15
4226,97,154,4,2022-03-06
4227,74,154,1,2022-07-09
4228,627,37,2,2022-04-01
4229,191,115,1,2022-06-22
4230,682,181,4,2022-09-04
4231,819,158,1,2022-09-13
4232,960,3,1,2022-04-26
4233,716,122,2,2022-02-18
4234,56,43,4,2022-08-15
4235,720,7,1,2022-03-10
4236,553,125,1,2022-05-06
4237,32,49,2,2022-08-01
4238,527,121,3,2022-02-22
4239,574,73,4,2022-04-22
4240,667,41,3,2022-06-08
4241,284,106,3,2022-08-28
4242,721,77,2,2022-05-30
4243,832,182,2,2022-05-19
4244,494,127,4,2022-04-23
4245,187,197,3,2022-05-23
4246,498,91,1,2022-05-18
4247,442,155,3,2022-10-31
4248,130,8,2,2022-01-31
4249,639,32,1,2022-10-20
4250,292,64,1,2022-04-18
4251,114,138,2,2022-10-11
4252,199,13,1,2022-06-08
4253,13,191,3,2022-11-22
4254,271,93,2,2022-01-14
4255,601,163,4,2022-05-02
4256,215,61,2,2022-08-03
4257,444,182,4,2022-09-29
4258,790,8,4,2022-01-25
4259,512,29,2,2022-11-18
4260,447,95,2,2022-10-21
4261,986,41,4,2022-06-18
4262,993,158,4,2022-04-13
4263,715,149,1,2022-12-20
4264,74,11,2,2022-02-09
4265,537,2,2,2022-08-23
4266,101,178,1,2022-11-16
4267,176,169,2,2022-03-30
4268,427,194,1,2022-04-10
4269,117,131,1,2022-05-24
4270,166,80,2,2022-03-23
4271,41,179,3,2022-03-18
4272,429,196,4,2022-02-28
4273,344,87,2,2022-08-17
4274,424,153,3,2022-04-01
4275,366,158,1,2022-12-20
4276,120,106,3,2022-01-01
4277,609,139,2,2022-09-26
4278,657,17,2,2022-10-13
4279,728,154,3,2022-07-16
4280,229,23,2,2022-10-01
4281,825,184,4,2022-03-19
4282,130,180,3,2022-05-21
4283,352,48,1,2022-10-15
4284,889,20,3,2022-03-12
4285,318,2,3,2022-02-19
4286,984,88,3,2022-03-21
4287,649,31,3,2022-08-23
4288,836,155,1,2022-10-14
4289,337,130,1,2022-11-03
4290,273,78,1,2022-06-04
4291,117,4,3,2022-03-01
4292,818,141,4,2022-02-02
4293,368,163,4,2022-05-07
4294,94,128,1,2022-08-09
4295,168,200,4,2022-07-19
4296,954,194,4,2022-05-06
4297,715,134,4,2022-02-10
4298,341,31,4,2022-10-02
4299,661,138,4,2022-10-24
4300,914,21,2,2022-03-26
4301,695,23,1,2022-03-30
4302,925,131,3,2022-02-11
4303,152,160,4,2022-04-30
4304,586,148,2,2022-10-06
4305,877,29,3,2022-02-02
4306,913,105,2,2022-10-03
4307,274,52,4,2022-06-02
4308,554,115,4,2022-03-31
4309,496,174,4,2022-04-14
4310,724,162,4,2022-01-12
4311,101,101,3,2022-06-09
4312,557,84,3,2022-07-15
4313,82,61,2,2022-11-03
4314,529,125,1,2022-09-19
4315,73,200,4,2022-04-01
4316,14,71,2,2022-07-16
4317,433,70,2,2022-03-10
4318,157,139,2,2022-08-08
4319,735,108,4,2022-08-02
4320,132,191,4,2022-05-26
4321,338,21,2,2022-08-21
4322,404,131,4,2022-08-22
4323,376,82,2,2022-08-02
4324,888,88,3,2022-03-02
4325,559,111,4,2022-12-29
4326,107,10,3,2022-03-19
4327,620,155,1,2022-04-05
4328,265,12,4,2022-11-26
4329,205,7,1,2022-08-04
4330,79,145,2,2022-08-01
4331,155,193,4,2022-10-31
4332,783,192,4,2022-07-19
4333,988,114,4,2022-12-18
4334,997,26,1,2022-01-31
4335,247,15,1,2022-10-17
4336,531,33,2,2022-12-09
4337,858,62,3,2022-05-15
4338,948,47,3,2022-03-24
4339,538,95,1,2022-02-16
4340,729,35,4,2022-07-25
4341,154,193,3,2022-03-18
4342,154,200,3,2022-09-16
4343,686,76,1,2022-04-02
4344,92,123,2,2022-04-10
4345,433,83,1,2022-07-14
4346,338,25,1,2022-07-11
4347,480,57,4,2022-03-09
4348,693,32,1,2022-08-30
4349,131,63,4,2022-03-31
4350,450,12,2,2022-12-11
4351,993,63,4,2022-01-10
4352,810,77,2,2022-09-21
4353,787,92,2,2022-09-25
4354,273,1,2,2022-11-16
4355,929,179,1,2022-04-28
4356,588,70,4,2022-09-07
4357,177,136,3,2022-02-28
4358,696,196,1,2022-07-14
4359,831,133,2,2022-02-19
4360,643,86,3,2022-10-23
4361,875,39,1,2022-04-07
4362,49,23,3,2022-05-07
4363,567,68,2,2022-09-03
4364,666,180,3,2022-03-28
4365,355,4,3,2022-03-18
4366,712,126,2,2022-07-23
4367,308,175,3,2022-05-26
4368,868,21,1,2022-05-29
4369,885,184,3,2022-04-21
4370,630,105,4,2022-05-09
4371,775,66,1,2022-09-10
4372,46,187,3,2022-06-15
4373,302,7,4,2022-10-24
4374,868,49,4,2022-05-17
4375,912,16,4,2022-10-06
4376,408,145,3,2022-11-30
4377,189,84,2,2022-01-11
4378,822,87,4,2022-03-12
4379,830,98,2,2022-06-08
4380,129,75,1,2022-08-04
4381,561,34,2,2022-01-26
4382,537,161,2,2022-10-13
4383,266,26,2,2022-06-11
4384,118,66,2,2022-04-12
4385,464,125,2,2022-03-10
4386,144,63,1,2022-05-13
4387,442,87,1,2022-07-08
4388,200,41,2,2022-07-30
4389,157,186,2,2022-08-31
4390,487,98,4,2022-06-15
4391,860,124,1,2022-03-02
4392,134,79,3,2022-12-28
4393,912,10,1,2022-10-06
4394,148,15,3,2022-04-23
4395,336,42,4,2022-01-30
4396,71,93,2,2022-11-19
4397,233,185,4,2022-06-10
4398,334,17,2,2022-08-22
4399,811,188,1,2022-12-05
4400,666,9,2,2022-06-19
4401,90,114,3,2022-11-14
4402,334,36,3,2022-07-05
4403,199,36,4,2022-02-26
4404,161,48,1,2022-08-28
4405,538,51,3,2022-09-14
4406,121,97,4,2022-12-24
4407,301,119,1,2022-07-20
4408,724,95,1,2022-11-21
4409,575,70,4,2022-11-11
4410,963,74,3,2022-10-29
4411,436,80,3,2022-04-16
4412,68,68,4,2022-10-17
4413,765,150,3,2022-04-11
4414,922,77,4,2022-04-07
4415,459,116,3,2022-06-02
4416,514,6,3,2022-01-29
4417,398,154,4,2022-06-02
4418,620,75,4,2022-03-14
4419,286,88,3,2022-09-11
4420,561,3,4,2022-01-04
4421,140,52,3,2022-08-25
4422,730,74,2,2022-02-07
4423,556,125,1,2022-01-20
4424,929,188,1,2022-04-23
4425,781,191,3,2022-01-23
